account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0039687,ACC0014571,device_id,7,RING0077,1
ACC0018861,ACC0012034,device_id,6,RING0077,1
ACC0018861,ACC0001442,ip_address,7,RING0077,1
ACC0018861,ACC0006703,email_domain,5,RING0077,1
ACC0018861,ACC0048559,ip_address,12,RING0077,1
ACC0018861,ACC0010289,phone,6,RING0077,1
ACC0018861,ACC0014571,ip_address,6,RING0077,1
ACC0012034,ACC0001442,ip_address,14,RING0077,1
ACC0012034,ACC0006703,phone,2,RING0077,1
ACC0012034,ACC0048559,email_domain,3,RING0077,1
ACC0012034,ACC0010289,phone,13,RING0077,1
ACC0012034,ACC0014571,ip_address,12,RING0077,1
ACC0001442,ACC0006703,email_domain,7,RING0077,1
ACC0001442,ACC0048559,email_domain,12,RING0077,1
ACC0001442,ACC0010289,ip_address,14,RING0077,1
ACC0001442,ACC0014571,ip_address,3,RING0077,1
ACC0006703,ACC0048559,device_id,14,RING0077,1
ACC0006703,ACC0010289,ip_address,7,RING0077,1
ACC0006703,ACC0014571,ip_address,3,RING0077,1
ACC0048559,ACC0010289,device_id,6,RING0077,1
ACC0048559,ACC0014571,phone,5,RING0077,1
ACC0010289,ACC0014571,phone,2,RING0077,1
ACC0030721,ACC0009049,email_domain,5,RING0078,1
ACC0030721,ACC0023951,device_id,12,RING0078,1
ACC0030721,ACC0049558,email_domain,13,RING0078,1
ACC0030721,ACC0046698,phone,8,RING0078,1
ACC0030721,ACC0038101,email_domain,8,RING0078,1
ACC0030721,ACC0007591,phone,7,RING0078,1
ACC0009049,ACC0023951,phone,7,RING0078,1
ACC0009049,ACC0049558,ip_address,3,RING0078,1
ACC0009049,ACC0046698,device_id,9,RING0078,1
ACC0009049,ACC0038101,phone,13,RING0078,1
ACC0009049,ACC0007591,device_id,10,RING0078,1
ACC0023951,ACC0049558,device_id,6,RING0078,1
ACC0023951,ACC0046698,phone,4,RING0078,1
ACC0023951,ACC0038101,email_domain,11,RING0078,1
ACC0023951,ACC0007591,phone,10,RING0078,1
ACC0049558,ACC0046698,device_id,8,RING0078,1
ACC0049558,ACC0038101,email_domain,8,RING0078,1
ACC0049558,ACC0007591,ip_address,4,RING0078,1
ACC0046698,ACC0038101,phone,2,RING0078,1
ACC0046698,ACC0007591,ip_address,3,RING0078,1
ACC0038101,ACC0007591,ip_address,6,RING0078,1
ACC0014856,ACC0032432,device_id,14,RING0079,1
ACC0014856,ACC0006395,ip_address,9,RING0079,1
ACC0014856,ACC0015923,ip_address,9,RING0079,1
ACC0014856,ACC0012510,ip_address,2,RING0079,1
ACC0014856,ACC0016528,email_domain,14,RING0079,1
ACC0032432,ACC0006395,phone,5,RING0079,1
ACC0032432,ACC0015923,phone,12,RING0079,1
ACC0032432,ACC0012510,ip_address,11,RING0079,1
ACC0032432,ACC0016528,phone,12,RING0079,1
ACC0006395,ACC0015923,email_domain,2,RING0079,1
ACC0006395,ACC0012510,device_id,6,RING0079,1
ACC0006395,ACC0016528,device_id,14,RING0079,1
ACC0015923,ACC0012510,email_domain,4,RING0079,1
ACC0015923,ACC0016528,email_domain,4,RING0079,1
ACC0012510,ACC0016528,ip_address,2,RING0079,1
ACC0025644,ACC0009469,ip_address,13,RING0080,1
ACC0025644,ACC0047610,ip_address,7,RING0080,1
ACC0025644,ACC0026474,ip_address,4,RING0080,1
ACC0025644,ACC0040276,ip_address,10,RING0080,1
ACC0009469,ACC0047610,ip_address,11,RING0080,1
ACC0009469,ACC0026474,email_domain,7,RING0080,1
ACC0009469,ACC0040276,device_id,8,RING0080,1
ACC0047610,ACC0026474,device_id,3,RING0080,1
ACC0047610,ACC0040276,ip_address,6,RING0080,1
ACC0026474,ACC0040276,email_domain,8,RING0080,1
ACC0017357,ACC0035575,email_domain,3,RING0081,1
ACC0017357,ACC0010644,ip_address,13,RING0081,1
ACC0017357,ACC0042742,email_domain,7,RING0081,1
ACC0035575,ACC0010644,email_domain,3,RING0081,1
ACC0035575,ACC0042742,ip_address,5,RING0081,1
ACC0010644,ACC0042742,device_id,7,RING0081,1
ACC0020917,ACC0029309,email_domain,7,RING0082,1
ACC0020917,ACC0036529,phone,10,RING0082,1
ACC0020917,ACC0030726,ip_address,2,RING0082,1
ACC0020917,ACC0014316,device_id,5,RING0082,1
ACC0020917,ACC0037109,email_domain,10,RING0082,1
ACC0029309,ACC0036529,device_id,11,RING0082,1
ACC0029309,ACC0030726,email_domain,11,RING0082,1
ACC0029309,ACC0014316,device_id,14,RING0082,1
ACC0029309,ACC0037109,phone,10,RING0082,1
ACC0036529,ACC0030726,phone,13,RING0082,1
ACC0036529,ACC0014316,phone,10,RING0082,1
ACC0036529,ACC0037109,phone,3,RING0082,1
ACC0030726,ACC0014316,device_id,4,RING0082,1
ACC0030726,ACC0037109,device_id,11,RING0082,1
ACC0014316,ACC0037109,ip_address,9,RING0082,1
ACC0014471,ACC0037384,email_domain,5,RING0083,1
ACC0014471,ACC0037304,ip_address,13,RING0083,1
ACC0014471,ACC0041867,email_domain,3,RING0083,1
ACC0014471,ACC0039306,device_id,8,RING0083,1
ACC0014471,ACC0007654,phone,9,RING0083,1
ACC0014471,ACC0022569,email_domain,9,RING0083,1
ACC0037384,ACC0037304,phone,4,RING0083,1
ACC0037384,ACC0041867,device_id,6,RING0083,1
ACC0037384,ACC0039306,ip_address,8,RING0083,1
ACC0037384,ACC0007654,ip_address,5,RING0083,1
ACC0037384,ACC0022569,email_domain,8,RING0083,1
ACC0037304,ACC0041867,phone,12,RING0083,1
ACC0037304,ACC0039306,phone,9,RING0083,1
ACC0037304,ACC0007654,email_domain,11,RING0083,1
ACC0037304,ACC0022569,phone,8,RING0083,1
ACC0041867,ACC0039306,ip_address,2,RING0083,1
ACC0041867,ACC0007654,email_domain,3,RING0083,1
ACC0041867,ACC0022569,device_id,4,RING0083,1
ACC0039306,ACC0007654,email_domain,6,RING0083,1
ACC0039306,ACC0022569,ip_address,3,RING0083,1
ACC0007654,ACC0022569,device_id,13,RING0083,1
ACC0023970,ACC0020556,device_id,4,RING0084,1
ACC0023970,ACC0004529,email_domain,14,RING0084,1
ACC0023970,ACC0007686,phone,5,RING0084,1
ACC0023970,ACC0019370,email_domain,11,RING0084,1
ACC0023970,ACC0007173,email_domain,4,RING0084,1
ACC0023970,ACC0006798,phone,7,RING0084,1
ACC0023970,ACC0024854,device_id,4,RING0084,1
ACC0023970,ACC0028698,email_domain,8,RING0084,1
ACC0023970,ACC0021239,device_id,14,RING0084,1
ACC0023970,ACC0036138,phone,8,RING0084,1
ACC0020556,ACC0004529,phone,3,RING0084,1
ACC0020556,ACC0007686,ip_address,10,RING0084,1
ACC0020556,ACC0019370,email_domain,13,RING0084,1
ACC0020556,ACC0007173,email_domain,3,RING0084,1
ACC0020556,ACC0006798,email_domain,8,RING0084,1
ACC0020556,ACC0024854,email_domain,14,RING0084,1
ACC0020556,ACC0028698,device_id,6,RING0084,1
ACC0020556,ACC0021239,ip_address,8,RING0084,1
ACC0020556,ACC0036138,phone,5,RING0084,1
ACC0004529,ACC0007686,device_id,12,RING0084,1
ACC0004529,ACC0019370,device_id,5,RING0084,1
ACC0004529,ACC0007173,ip_address,3,RING0084,1
ACC0004529,ACC0006798,phone,3,RING0084,1
ACC0004529,ACC0024854,device_id,10,RING0084,1
ACC0004529,ACC0028698,ip_address,11,RING0084,1
ACC0004529,ACC0021239,email_domain,8,RING0084,1
ACC0004529,ACC0036138,device_id,3,RING0084,1
ACC0007686,ACC0019370,phone,2,RING0084,1
ACC0007686,ACC0007173,device_id,4,RING0084,1
ACC0007686,ACC0006798,device_id,9,RING0084,1
ACC0007686,ACC0024854,phone,3,RING0084,1
ACC0007686,ACC0028698,email_domain,11,RING0084,1
ACC0007686,ACC0021239,phone,2,RING0084,1
ACC0007686,ACC0036138,device_id,9,RING0084,1
ACC0019370,ACC0007173,email_domain,10,RING0084,1
ACC0019370,ACC0006798,device_id,12,RING0084,1
ACC0019370,ACC0024854,phone,5,RING0084,1
ACC0019370,ACC0028698,ip_address,2,RING0084,1
ACC0019370,ACC0021239,email_domain,2,RING0084,1
ACC0019370,ACC0036138,phone,2,RING0084,1
ACC0007173,ACC0006798,ip_address,6,RING0084,1
ACC0007173,ACC0024854,ip_address,7,RING0084,1
ACC0007173,ACC0028698,ip_address,3,RING0084,1
ACC0007173,ACC0021239,ip_address,11,RING0084,1
ACC0007173,ACC0036138,device_id,12,RING0084,1
ACC0006798,ACC0024854,ip_address,8,RING0084,1
ACC0006798,ACC0028698,ip_address,12,RING0084,1
ACC0006798,ACC0021239,phone,2,RING0084,1
ACC0006798,ACC0036138,ip_address,2,RING0084,1
ACC0024854,ACC0028698,device_id,4,RING0084,1
ACC0024854,ACC0021239,phone,6,RING0084,1
ACC0024854,ACC0036138,ip_address,6,RING0084,1
ACC0028698,ACC0021239,ip_address,12,RING0084,1
ACC0028698,ACC0036138,phone,9,RING0084,1
ACC0021239,ACC0036138,device_id,3,RING0084,1
ACC0042585,ACC0044628,device_id,2,RING0085,1
ACC0042585,ACC0037384,email_domain,14,RING0085,1
ACC0042585,ACC0003698,device_id,6,RING0085,1
ACC0044628,ACC0037384,device_id,9,RING0085,1
ACC0044628,ACC0003698,device_id,14,RING0085,1
ACC0037384,ACC0003698,ip_address,6,RING0085,1
ACC0005983,ACC0022399,phone,4,RING0086,1
ACC0005983,ACC0032020,email_domain,7,RING0086,1
ACC0005983,ACC0034252,phone,12,RING0086,1
ACC0022399,ACC0032020,device_id,11,RING0086,1
ACC0022399,ACC0034252,ip_address,4,RING0086,1
ACC0032020,ACC0034252,phone,10,RING0086,1
ACC0005078,ACC0034427,device_id,2,RING0087,1
ACC0005078,ACC0036429,phone,11,RING0087,1
ACC0005078,ACC0036711,ip_address,12,RING0087,1
ACC0005078,ACC0032486,email_domain,5,RING0087,1
ACC0034427,ACC0036429,ip_address,7,RING0087,1
ACC0034427,ACC0036711,device_id,3,RING0087,1
ACC0034427,ACC0032486,email_domain,4,RING0087,1
ACC0036429,ACC0036711,phone,9,RING0087,1
ACC0036429,ACC0032486,ip_address,4,RING0087,1
ACC0036711,ACC0032486,phone,8,RING0087,1
ACC0026866,ACC0037378,phone,5,RING0088,1
ACC0026866,ACC0028402,email_domain,6,RING0088,1
ACC0026866,ACC0034059,ip_address,13,RING0088,1
ACC0026866,ACC0000724,phone,3,RING0088,1
ACC0026866,ACC0006954,email_domain,7,RING0088,1
ACC0026866,ACC0012234,device_id,14,RING0088,1
ACC0026866,ACC0036118,ip_address,3,RING0088,1
ACC0026866,ACC0026293,email_domain,4,RING0088,1
ACC0026866,ACC0025163,ip_address,4,RING0088,1
ACC0026866,ACC0011065,device_id,7,RING0088,1
ACC0037378,ACC0028402,ip_address,3,RING0088,1
ACC0037378,ACC0034059,phone,13,RING0088,1
ACC0037378,ACC0000724,ip_address,5,RING0088,1
ACC0037378,ACC0006954,device_id,14,RING0088,1
ACC0037378,ACC0012234,phone,7,RING0088,1
ACC0037378,ACC0036118,device_id,6,RING0088,1
ACC0037378,ACC0026293,ip_address,3,RING0088,1
ACC0037378,ACC0025163,ip_address,11,RING0088,1
ACC0037378,ACC0011065,device_id,4,RING0088,1
ACC0028402,ACC0034059,phone,5,RING0088,1
ACC0028402,ACC0000724,email_domain,3,RING0088,1
ACC0028402,ACC0006954,ip_address,5,RING0088,1
ACC0028402,ACC0012234,phone,14,RING0088,1
ACC0028402,ACC0036118,device_id,4,RING0088,1
ACC0028402,ACC0026293,device_id,8,RING0088,1
ACC0028402,ACC0025163,phone,3,RING0088,1
ACC0028402,ACC0011065,email_domain,6,RING0088,1
ACC0034059,ACC0000724,phone,8,RING0088,1
ACC0034059,ACC0006954,device_id,12,RING0088,1
ACC0034059,ACC0012234,ip_address,11,RING0088,1
ACC0034059,ACC0036118,ip_address,14,RING0088,1
ACC0034059,ACC0026293,email_domain,6,RING0088,1
ACC0034059,ACC0025163,ip_address,6,RING0088,1
ACC0034059,ACC0011065,device_id,7,RING0088,1
ACC0000724,ACC0006954,ip_address,10,RING0088,1
ACC0000724,ACC0012234,ip_address,8,RING0088,1
ACC0000724,ACC0036118,device_id,7,RING0088,1
ACC0000724,ACC0026293,email_domain,5,RING0088,1
ACC0000724,ACC0025163,device_id,14,RING0088,1
ACC0000724,ACC0011065,device_id,2,RING0088,1
ACC0006954,ACC0012234,phone,10,RING0088,1
ACC0006954,ACC0036118,phone,9,RING0088,1
ACC0006954,ACC0026293,email_domain,9,RING0088,1
ACC0006954,ACC0025163,device_id,5,RING0088,1
ACC0006954,ACC0011065,email_domain,9,RING0088,1
ACC0012234,ACC0036118,phone,7,RING0088,1
ACC0012234,ACC0026293,device_id,13,RING0088,1
ACC0012234,ACC0025163,ip_address,11,RING0088,1
ACC0012234,ACC0011065,ip_address,9,RING0088,1
ACC0036118,ACC0026293,device_id,6,RING0088,1
ACC0036118,ACC0025163,phone,9,RING0088,1
ACC0036118,ACC0011065,phone,11,RING0088,1
ACC0026293,ACC0025163,email_domain,8,RING0088,1
ACC0026293,ACC0011065,phone,4,RING0088,1
ACC0025163,ACC0011065,ip_address,10,RING0088,1
ACC0000044,ACC0037546,device_id,10,RING0089,1
ACC0000044,ACC0016647,phone,8,RING0089,1
ACC0000044,ACC0046171,email_domain,10,RING0089,1
ACC0000044,ACC0033706,email_domain,11,RING0089,1
ACC0000044,ACC0032257,email_domain,11,RING0089,1
ACC0037546,ACC0016647,device_id,8,RING0089,1
ACC0037546,ACC0046171,device_id,2,RING0089,1
ACC0037546,ACC0033706,device_id,13,RING0089,1
ACC0037546,ACC0032257,device_id,10,RING0089,1
ACC0016647,ACC0046171,email_domain,10,RING0089,1
ACC0016647,ACC0033706,ip_address,2,RING0089,1
ACC0016647,ACC0032257,phone,8,RING0089,1
ACC0046171,ACC0033706,email_domain,11,RING0089,1
ACC0046171,ACC0032257,email_domain,14,RING0089,1
ACC0033706,ACC0032257,email_domain,13,RING0089,1
ACC0031270,ACC0007284,ip_address,8,RING0090,1
ACC0031270,ACC0007774,email_domain,2,RING0090,1
ACC0031270,ACC0035709,ip_address,4,RING0090,1
ACC0031270,ACC0032306,email_domain,7,RING0090,1
ACC0031270,ACC0026387,device_id,7,RING0090,1
ACC0031270,ACC0039544,ip_address,9,RING0090,1
ACC0031270,ACC0036775,device_id,13,RING0090,1
ACC0007284,ACC0007774,device_id,3,RING0090,1
ACC0007284,ACC0035709,email_domain,14,RING0090,1
ACC0007284,ACC0032306,email_domain,4,RING0090,1
ACC0007284,ACC0026387,ip_address,12,RING0090,1
ACC0007284,ACC0039544,ip_address,3,RING0090,1
ACC0007284,ACC0036775,phone,9,RING0090,1
ACC0007774,ACC0035709,email_domain,8,RING0090,1
ACC0007774,ACC0032306,device_id,5,RING0090,1
ACC0007774,ACC0026387,phone,2,RING0090,1
ACC0007774,ACC0039544,device_id,14,RING0090,1
ACC0007774,ACC0036775,phone,9,RING0090,1
ACC0035709,ACC0032306,email_domain,8,RING0090,1
ACC0035709,ACC0026387,phone,5,RING0090,1
ACC0035709,ACC0039544,ip_address,13,RING0090,1
ACC0035709,ACC0036775,device_id,11,RING0090,1
ACC0032306,ACC0026387,email_domain,11,RING0090,1
ACC0032306,ACC0039544,ip_address,8,RING0090,1
ACC0032306,ACC0036775,phone,3,RING0090,1
ACC0026387,ACC0039544,device_id,4,RING0090,1
ACC0026387,ACC0036775,device_id,2,RING0090,1
ACC0039544,ACC0036775,ip_address,6,RING0090,1
ACC0024866,ACC0023701,email_domain,10,RING0091,1
ACC0024866,ACC0035380,device_id,11,RING0091,1
ACC0024866,ACC0042684,device_id,3,RING0091,1
ACC0024866,ACC0031694,email_domain,10,RING0091,1
ACC0024866,ACC0043633,email_domain,6,RING0091,1
ACC0023701,ACC0035380,device_id,4,RING0091,1
ACC0023701,ACC0042684,email_domain,4,RING0091,1
ACC0023701,ACC0031694,email_domain,3,RING0091,1
ACC0023701,ACC0043633,phone,4,RING0091,1
ACC0035380,ACC0042684,email_domain,6,RING0091,1
ACC0035380,ACC0031694,phone,7,RING0091,1
ACC0035380,ACC0043633,email_domain,9,RING0091,1
ACC0042684,ACC0031694,device_id,4,RING0091,1
ACC0042684,ACC0043633,phone,4,RING0091,1
ACC0031694,ACC0043633,email_domain,8,RING0091,1
ACC0032084,ACC0013037,ip_address,2,RING0092,1
ACC0032084,ACC0007318,email_domain,3,RING0092,1
ACC0032084,ACC0018908,ip_address,8,RING0092,1
ACC0032084,ACC0042810,email_domain,12,RING0092,1
ACC0032084,ACC0010943,ip_address,5,RING0092,1
ACC0032084,ACC0005388,device_id,5,RING0092,1
ACC0032084,ACC0023163,email_domain,2,RING0092,1
ACC0013037,ACC0007318,ip_address,3,RING0092,1
ACC0013037,ACC0018908,ip_address,7,RING0092,1
ACC0013037,ACC0042810,phone,6,RING0092,1
ACC0013037,ACC0010943,ip_address,11,RING0092,1
ACC0013037,ACC0005388,email_domain,3,RING0092,1
ACC0013037,ACC0023163,ip_address,7,RING0092,1
ACC0007318,ACC0018908,ip_address,6,RING0092,1
ACC0007318,ACC0042810,phone,13,RING0092,1
ACC0007318,ACC0010943,phone,10,RING0092,1
ACC0007318,ACC0005388,device_id,8,RING0092,1
ACC0007318,ACC0023163,phone,5,RING0092,1
ACC0018908,ACC0042810,ip_address,3,RING0092,1
ACC0018908,ACC0010943,device_id,8,RING0092,1
ACC0018908,ACC0005388,device_id,3,RING0092,1
ACC0018908,ACC0023163,email_domain,7,RING0092,1
ACC0042810,ACC0010943,phone,13,RING0092,1
ACC0042810,ACC0005388,ip_address,12,RING0092,1
ACC0042810,ACC0023163,phone,12,RING0092,1
ACC0010943,ACC0005388,ip_address,11,RING0092,1
ACC0010943,ACC0023163,phone,9,RING0092,1
ACC0005388,ACC0023163,device_id,6,RING0092,1
ACC0005752,ACC0003925,ip_address,14,RING0093,1
ACC0005752,ACC0039090,email_domain,4,RING0093,1
ACC0005752,ACC0048188,device_id,5,RING0093,1
ACC0005752,ACC0048554,phone,4,RING0093,1
ACC0005752,ACC0032163,ip_address,5,RING0093,1
ACC0005752,ACC0005266,device_id,3,RING0093,1
ACC0005752,ACC0000378,ip_address,14,RING0093,1
ACC0005752,ACC0037956,email_domain,5,RING0093,1
ACC0005752,ACC0012529,phone,10,RING0093,1
ACC0003925,ACC0039090,email_domain,10,RING0093,1
ACC0003925,ACC0048188,device_id,7,RING0093,1
ACC0003925,ACC0048554,email_domain,14,RING0093,1
ACC0003925,ACC0032163,device_id,14,RING0093,1
ACC0003925,ACC0005266,phone,2,RING0093,1
ACC0003925,ACC0000378,device_id,11,RING0093,1
ACC0003925,ACC0037956,device_id,3,RING0093,1
ACC0003925,ACC0012529,email_domain,4,RING0093,1
ACC0039090,ACC0048188,ip_address,11,RING0093,1
ACC0039090,ACC0048554,phone,12,RING0093,1
ACC0039090,ACC0032163,email_domain,4,RING0093,1
ACC0039090,ACC0005266,device_id,5,RING0093,1
ACC0039090,ACC0000378,ip_address,2,RING0093,1
ACC0039090,ACC0037956,phone,10,RING0093,1
ACC0039090,ACC0012529,ip_address,4,RING0093,1
ACC0048188,ACC0048554,phone,7,RING0093,1
ACC0048188,ACC0032163,phone,6,RING0093,1
ACC0048188,ACC0005266,device_id,6,RING0093,1
ACC0048188,ACC0000378,ip_address,9,RING0093,1
ACC0048188,ACC0037956,email_domain,5,RING0093,1
ACC0048188,ACC0012529,phone,3,RING0093,1
ACC0048554,ACC0032163,device_id,12,RING0093,1
ACC0048554,ACC0005266,device_id,2,RING0093,1
ACC0048554,ACC0000378,phone,13,RING0093,1
ACC0048554,ACC0037956,email_domain,12,RING0093,1
ACC0048554,ACC0012529,phone,9,RING0093,1
ACC0032163,ACC0005266,device_id,2,RING0093,1
ACC0032163,ACC0000378,email_domain,14,RING0093,1
ACC0032163,ACC0037956,ip_address,11,RING0093,1
ACC0032163,ACC0012529,email_domain,5,RING0093,1
ACC0005266,ACC0000378,device_id,14,RING0093,1
ACC0005266,ACC0037956,device_id,3,RING0093,1
ACC0005266,ACC0012529,device_id,12,RING0093,1
ACC0000378,ACC0037956,ip_address,10,RING0093,1
ACC0000378,ACC0012529,email_domain,5,RING0093,1
ACC0037956,ACC0012529,phone,13,RING0093,1
ACC0022918,ACC0033613,email_domain,10,RING0094,1
ACC0022918,ACC0045951,phone,3,RING0094,1
ACC0022918,ACC0042806,phone,11,RING0094,1
ACC0033613,ACC0045951,email_domain,8,RING0094,1
ACC0033613,ACC0042806,ip_address,7,RING0094,1
ACC0045951,ACC0042806,phone,5,RING0094,1
ACC0006703,ACC0035446,phone,9,RING0095,1
ACC0006703,ACC0025334,email_domain,8,RING0095,1
ACC0006703,ACC0010203,phone,13,RING0095,1
ACC0035446,ACC0025334,ip_address,4,RING0095,1
ACC0035446,ACC0010203,phone,4,RING0095,1
ACC0025334,ACC0010203,phone,13,RING0095,1
ACC0001925,ACC0032189,phone,8,RING0096,1
ACC0001925,ACC0039918,ip_address,13,RING0096,1
ACC0001925,ACC0025831,ip_address,12,RING0096,1
ACC0001925,ACC0006841,email_domain,14,RING0096,1
ACC0001925,ACC0000542,ip_address,10,RING0096,1
ACC0001925,ACC0014321,device_id,12,RING0096,1
ACC0001925,ACC0034369,email_domain,10,RING0096,1
ACC0032189,ACC0039918,device_id,11,RING0096,1
ACC0032189,ACC0025831,email_domain,14,RING0096,1
ACC0032189,ACC0006841,phone,14,RING0096,1
ACC0032189,ACC0000542,phone,9,RING0096,1
ACC0032189,ACC0014321,ip_address,6,RING0096,1
ACC0032189,ACC0034369,ip_address,4,RING0096,1
ACC0039918,ACC0025831,email_domain,2,RING0096,1
ACC0039918,ACC0006841,device_id,10,RING0096,1
ACC0039918,ACC0000542,email_domain,8,RING0096,1
ACC0039918,ACC0014321,email_domain,3,RING0096,1
ACC0039918,ACC0034369,phone,8,RING0096,1
ACC0025831,ACC0006841,email_domain,11,RING0096,1
ACC0025831,ACC0000542,phone,13,RING0096,1
ACC0025831,ACC0014321,device_id,8,RING0096,1
ACC0025831,ACC0034369,email_domain,8,RING0096,1
ACC0006841,ACC0000542,device_id,4,RING0096,1
ACC0006841,ACC0014321,ip_address,2,RING0096,1
ACC0006841,ACC0034369,ip_address,5,RING0096,1
ACC0000542,ACC0014321,device_id,10,RING0096,1
ACC0000542,ACC0034369,device_id,14,RING0096,1
ACC0014321,ACC0034369,phone,3,RING0096,1
ACC0005226,ACC0026553,ip_address,7,RING0097,1
ACC0005226,ACC0041933,device_id,8,RING0097,1
ACC0005226,ACC0034806,phone,14,RING0097,1
ACC0005226,ACC0045195,device_id,4,RING0097,1
ACC0005226,ACC0019375,device_id,5,RING0097,1
ACC0005226,ACC0041005,device_id,9,RING0097,1
ACC0005226,ACC0048764,device_id,4,RING0097,1
ACC0005226,ACC0022460,ip_address,9,RING0097,1
ACC0005226,ACC0041003,ip_address,3,RING0097,1
ACC0026553,ACC0041933,phone,8,RING0097,1
ACC0026553,ACC0034806,phone,3,RING0097,1
ACC0026553,ACC0045195,device_id,7,RING0097,1
ACC0026553,ACC0019375,phone,9,RING0097,1
ACC0026553,ACC0041005,device_id,13,RING0097,1
ACC0026553,ACC0048764,email_domain,7,RING0097,1
ACC0026553,ACC0022460,ip_address,6,RING0097,1
ACC0026553,ACC0041003,phone,11,RING0097,1
ACC0041933,ACC0034806,phone,14,RING0097,1
ACC0041933,ACC0045195,email_domain,3,RING0097,1
ACC0041933,ACC0019375,phone,9,RING0097,1
ACC0041933,ACC0041005,phone,10,RING0097,1
ACC0041933,ACC0048764,email_domain,5,RING0097,1
ACC0041933,ACC0022460,phone,14,RING0097,1
ACC0041933,ACC0041003,device_id,10,RING0097,1
ACC0034806,ACC0045195,email_domain,9,RING0097,1
ACC0034806,ACC0019375,email_domain,11,RING0097,1
ACC0034806,ACC0041005,device_id,10,RING0097,1
ACC0034806,ACC0048764,email_domain,14,RING0097,1
ACC0034806,ACC0022460,email_domain,4,RING0097,1
ACC0034806,ACC0041003,email_domain,3,RING0097,1
ACC0045195,ACC0019375,email_domain,7,RING0097,1
ACC0045195,ACC0041005,email_domain,13,RING0097,1
ACC0045195,ACC0048764,phone,8,RING0097,1
ACC0045195,ACC0022460,ip_address,2,RING0097,1
ACC0045195,ACC0041003,email_domain,5,RING0097,1
ACC0019375,ACC0041005,phone,14,RING0097,1
ACC0019375,ACC0048764,phone,2,RING0097,1
ACC0019375,ACC0022460,email_domain,3,RING0097,1
ACC0019375,ACC0041003,device_id,6,RING0097,1
ACC0041005,ACC0048764,ip_address,3,RING0097,1
ACC0041005,ACC0022460,device_id,4,RING0097,1
ACC0041005,ACC0041003,phone,13,RING0097,1
ACC0048764,ACC0022460,email_domain,12,RING0097,1
ACC0048764,ACC0041003,phone,8,RING0097,1
ACC0022460,ACC0041003,phone,14,RING0097,1
ACC0007383,ACC0026709,device_id,8,RING0098,1
ACC0007383,ACC0005900,phone,14,RING0098,1
ACC0007383,ACC0036850,device_id,3,RING0098,1
ACC0007383,ACC0031868,ip_address,3,RING0098,1
ACC0007383,ACC0013932,device_id,12,RING0098,1
ACC0007383,ACC0037076,phone,12,RING0098,1
ACC0007383,ACC0046497,email_domain,9,RING0098,1
ACC0007383,ACC0035126,ip_address,3,RING0098,1
ACC0007383,ACC0016860,device_id,7,RING0098,1
ACC0026709,ACC0005900,device_id,9,RING0098,1
ACC0026709,ACC0036850,email_domain,11,RING0098,1
ACC0026709,ACC0031868,phone,11,RING0098,1
ACC0026709,ACC0013932,email_domain,6,RING0098,1
ACC0026709,ACC0037076,email_domain,9,RING0098,1
ACC0026709,ACC0046497,phone,3,RING0098,1
ACC0026709,ACC0035126,device_id,14,RING0098,1
ACC0026709,ACC0016860,device_id,13,RING0098,1
ACC0005900,ACC0036850,email_domain,7,RING0098,1
ACC0005900,ACC0031868,email_domain,12,RING0098,1
ACC0005900,ACC0013932,email_domain,10,RING0098,1
ACC0005900,ACC0037076,email_domain,6,RING0098,1
ACC0005900,ACC0046497,device_id,14,RING0098,1
